,dataset,backbone,attack_name,defense_name,ratio,test_acc,test_asr,test_ra
341,gtsrb,preactresnet18,inputaware,nc,0.005,,,
342,gtsrb,preactresnet18,inputaware,nc,0.01,,,
343,gtsrb,preactresnet18,inputaware,nc,0.05,0.9825811386108398,0.928400993347168,0.0712808296084404
344,gtsrb,preactresnet18,inputaware,nc,0.1,0.9876484274864196,0.9591885805130004,0.0405727960169315
345,gtsrb,preactresnet18,inputaware,anp,0.001,,,
346,gtsrb,preactresnet18,inputaware,anp,0.005,0.9775930047035216,0.0,0.8251392841339111
347,gtsrb,preactresnet18,inputaware,anp,0.01,0.9844022393226624,0.000318217993481,0.7318218350410461
348,gtsrb,preactresnet18,inputaware,anp,0.05,0.988202691078186,0.0,0.9648369550704956
349,gtsrb,preactresnet18,inputaware,anp,0.1,0.9819477200508118,0.0,0.9167065024375916
350,gtsrb,preactresnet18,inputaware,ac,0.001,,,
351,gtsrb,preactresnet18,inputaware,ac,0.005,0.9753760695457458,0.6073190569877625,0.3331742286682129
352,gtsrb,preactresnet18,inputaware,ac,0.01,0.979255735874176,0.7320604920387268,0.2063643634319305
353,gtsrb,preactresnet18,inputaware,ac,0.05,0.970783829689026,0.576849639415741,0.3812251687049866
354,gtsrb,preactresnet18,inputaware,ac,0.1,0.99105304479599,0.9221957325935364,0.0768496468663215
355,gtsrb,preactresnet18,inputaware,spectral,0.001,,,
356,gtsrb,preactresnet18,inputaware,spectral,0.005,0.982501983642578,0.620525062084198,0.3238663375377655
357,gtsrb,preactresnet18,inputaware,spectral,0.01,0.9815518260002136,0.736595094203949,0.2127287536859512
358,gtsrb,preactresnet18,inputaware,spectral,0.05,0.970071256160736,0.6452665328979492,0.3362768292427063
359,gtsrb,preactresnet18,inputaware,spectral,0.1,0.9813143014907836,0.7706444263458252,0.2173428833484649
360,gtsrb,preactresnet18,inputaware,abl,0.001,,,
361,gtsrb,preactresnet18,inputaware,abl,0.005,,,
362,gtsrb,preactresnet18,inputaware,abl,0.01,,,
363,gtsrb,preactresnet18,inputaware,abl,0.05,0.1437054574489593,0.4225139319896698,0.1313444823026657
364,gtsrb,preactresnet18,inputaware,abl,0.1,0.1262074410915374,0.8846459984779358,0.0121718384325504
365,gtsrb,preactresnet18,inputaware,clp,0.001,0.9854315122723674,0.6310262529832935,0.2525059665871121
366,gtsrb,preactresnet18,inputaware,clp,0.005,0.9819477434679336,7.955449482895784e-05,0.8346062052505967
367,gtsrb,preactresnet18,inputaware,clp,0.01,0.9862232779097388,0.0021479713603818,0.7727923627684964
368,gtsrb,preactresnet18,inputaware,clp,0.05,,,
369,gtsrb,preactresnet18,inputaware,clp,0.1,0.986381631037213,0.9601431980906922,0.0385043754972155
370,gtsrb,preactresnet18,inputaware,i-bau,0.001,0.9392715756136184,7.955449482895784e-05,0.169769291964996
371,gtsrb,preactresnet18,inputaware,i-bau,0.005,0.9775930324623912,0.0120127287191726,0.8373110580747812
372,gtsrb,preactresnet18,inputaware,i-bau,0.01,0.978701504354711,0.0,0.7231503579952268
373,gtsrb,preactresnet18,inputaware,i-bau,0.05,,,
374,gtsrb,preactresnet18,inputaware,i-bau,0.1,0.9709422011084718,0.0051710421638822,0.9214797136038186
375,gtsrb,preactresnet18,inputaware,d-br,0.001,0.2225653206650831,0.0,0.0633253778838504
376,gtsrb,preactresnet18,inputaware,d-br,0.005,0.8401425178147268,0.8913285600636436,0.0972155926809864
377,gtsrb,preactresnet18,inputaware,d-br,0.01,0.7577197149643705,0.847255369928401,0.1310262529832935
378,gtsrb,preactresnet18,inputaware,d-br,0.05,,,
379,gtsrb,preactresnet18,inputaware,d-br,0.1,0.3825811559778305,0.7826571201272872,0.0124105011933174
380,gtsrb,preactresnet18,inputaware,d-st,0.001,0.8912905779889153,0.8610182975338107,0.1298329355608591
381,gtsrb,preactresnet18,inputaware,d-st,0.005,0.8779889152810768,0.7280031821797932,0.2383452665075577
382,gtsrb,preactresnet18,inputaware,d-st,0.01,0.8673792557403008,0.8589498806682577,0.1317422434367541
383,gtsrb,preactresnet18,inputaware,d-st,0.05,,,
384,gtsrb,preactresnet18,inputaware,d-st,0.1,0.8701504354711006,0.6675417661097852,0.3052505966587112
385,gtsrb,preactresnet18,inputaware,dde,0.001,0.9784639746634995,0.6311853619729515,0.2215592680986475
386,gtsrb,preactresnet18,inputaware,dde,0.005,0.9802850356294536,0.3418456642800318,0.6268894192521878
387,gtsrb,preactresnet18,inputaware,dde,0.01,0.9852731591448932,0.0803500397772474,0.741527446300716
388,gtsrb,preactresnet18,inputaware,dde,0.05,,,
389,gtsrb,preactresnet18,inputaware,dde,0.1,0.9849564528899446,0.4949880668257757,0.4949085123309467
390,gtsrb,preactresnet18,inputaware,mbns,0.001,0.9834520981789392,0.4852028639618138,0.2757358790771678
391,gtsrb,preactresnet18,inputaware,mbns,0.005,0.9832145684877276,0.0002386634844868,0.8399363564041369
392,gtsrb,preactresnet18,inputaware,mbns,0.01,0.9874901029295328,0.0019888623707239,0.7834526650755768
393,gtsrb,preactresnet18,inputaware,mbns,0.05,,,
394,gtsrb,preactresnet18,inputaware,mbns,0.1,0.9884402216943784,0.0006364359586316,0.9688941925218776
395,gtsrb,preactresnet18,inputaware,dbd,0.001,,,
396,gtsrb,preactresnet18,inputaware,dbd,0.005,0.8269991874694824,0.0,0.8124901056289673
397,gtsrb,preactresnet18,inputaware,dbd,0.01,0.8927949070930481,0.0,0.8878282308578491
398,gtsrb,preactresnet18,inputaware,dbd,0.05,0.8823436498641968,0.9973747730255128,0.0024661894422024
399,gtsrb,preactresnet18,inputaware,dbd,0.1,0.8155977725982666,0.5008751153945923,0.4301511645317077
400,gtsrb,preactresnet18,lc,no defense,0.001,0.9848772763262076,0.1315035799522673,0.6843279004096985
401,gtsrb,preactresnet18,lc,no defense,0.005,0.9783056215360252,0.5311853619729515,0.3953858315944671
402,gtsrb,preactresnet18,lc,no defense,0.01,,,
403,gtsrb,preactresnet18,lc,no defense,0.05,,,
404,gtsrb,preactresnet18,lc,no defense,0.1,,,
405,gtsrb,preactresnet18,lc,ft,0.001,,,
406,gtsrb,preactresnet18,lc,ft,0.005,,,
407,gtsrb,preactresnet18,lc,ft,0.01,,,
408,gtsrb,preactresnet18,lc,ft,0.05,,,
409,gtsrb,preactresnet18,lc,ft,0.1,,,
410,gtsrb,preactresnet18,lc,fp,0.001,,,
411,gtsrb,preactresnet18,lc,fp,0.005,,,
412,gtsrb,preactresnet18,lc,fp,0.01,,,
413,gtsrb,preactresnet18,lc,fp,0.05,,,
414,gtsrb,preactresnet18,lc,fp,0.1,,,
415,gtsrb,preactresnet18,lc,nad,0.001,,,
416,gtsrb,preactresnet18,lc,nad,0.005,,,
417,gtsrb,preactresnet18,lc,nad,0.01,,,
418,gtsrb,preactresnet18,lc,nad,0.05,,,
419,gtsrb,preactresnet18,lc,nad,0.1,,,
420,gtsrb,preactresnet18,lc,nc,0.001,,,
421,gtsrb,preactresnet18,lc,nc,0.005,,,
422,gtsrb,preactresnet18,lc,nc,0.01,,,
423,gtsrb,preactresnet18,lc,nc,0.05,,,
424,gtsrb,preactresnet18,lc,nc,0.1,,,
425,gtsrb,preactresnet18,lc,anp,0.001,,,
426,gtsrb,preactresnet18,lc,anp,0.005,,,
427,gtsrb,preactresnet18,lc,anp,0.01,,,
428,gtsrb,preactresnet18,lc,anp,0.05,,,
429,gtsrb,preactresnet18,lc,anp,0.1,,,
430,gtsrb,preactresnet18,lc,ac,0.001,,,
431,gtsrb,preactresnet18,lc,ac,0.005,,,
432,gtsrb,preactresnet18,lc,ac,0.01,,,
433,gtsrb,preactresnet18,lc,ac,0.05,,,
434,gtsrb,preactresnet18,lc,ac,0.1,,,
435,gtsrb,preactresnet18,lc,spectral,0.001,,,
436,gtsrb,preactresnet18,lc,spectral,0.005,,,
437,gtsrb,preactresnet18,lc,spectral,0.01,,,
438,gtsrb,preactresnet18,lc,spectral,0.05,,,
439,gtsrb,preactresnet18,lc,spectral,0.1,,,
440,gtsrb,preactresnet18,lc,abl,0.001,,,
441,gtsrb,preactresnet18,lc,abl,0.005,,,
442,gtsrb,preactresnet18,lc,abl,0.01,,,
443,gtsrb,preactresnet18,lc,abl,0.05,,,
444,gtsrb,preactresnet18,lc,abl,0.1,,,
445,gtsrb,preactresnet18,lc,clp,0.001,,,
446,gtsrb,preactresnet18,lc,clp,0.005,,,
447,gtsrb,preactresnet18,lc,clp,0.01,,,
448,gtsrb,preactresnet18,lc,clp,0.05,,,
449,gtsrb,preactresnet18,lc,clp,0.1,,,
450,gtsrb,preactresnet18,lc,i-bau,0.001,,,
451,gtsrb,preactresnet18,lc,i-bau,0.005,,,
452,gtsrb,preactresnet18,lc,i-bau,0.01,,,
453,gtsrb,preactresnet18,lc,i-bau,0.05,,,
454,gtsrb,preactresnet18,lc,i-bau,0.1,,,
455,gtsrb,preactresnet18,lc,d-br,0.001,,,
456,gtsrb,preactresnet18,lc,d-br,0.005,,,
457,gtsrb,preactresnet18,lc,d-br,0.01,,,
458,gtsrb,preactresnet18,lc,d-br,0.05,,,
459,gtsrb,preactresnet18,lc,d-br,0.1,,,
460,gtsrb,preactresnet18,lc,d-st,0.001,,,
461,gtsrb,preactresnet18,lc,d-st,0.005,,,
462,gtsrb,preactresnet18,lc,d-st,0.01,,,
463,gtsrb,preactresnet18,lc,d-st,0.05,,,
464,gtsrb,preactresnet18,lc,d-st,0.1,,,
465,gtsrb,preactresnet18,lc,dde,0.001,,,
466,gtsrb,preactresnet18,lc,dde,0.005,,,
467,gtsrb,preactresnet18,lc,dde,0.01,,,
468,gtsrb,preactresnet18,lc,dde,0.05,,,
469,gtsrb,preactresnet18,lc,dde,0.1,,,
470,gtsrb,preactresnet18,lc,mbns,0.001,,,
471,gtsrb,preactresnet18,lc,mbns,0.005,,,
472,gtsrb,preactresnet18,lc,mbns,0.01,,,
473,gtsrb,preactresnet18,lc,mbns,0.05,,,
474,gtsrb,preactresnet18,lc,mbns,0.1,,,
475,gtsrb,preactresnet18,lc,dbd,0.001,,,
476,gtsrb,preactresnet18,lc,dbd,0.005,,,
477,gtsrb,preactresnet18,lc,dbd,0.01,,,
478,gtsrb,preactresnet18,lc,dbd,0.05,,,
479,gtsrb,preactresnet18,lc,dbd,0.1,,,
480,gtsrb,preactresnet18,lf,no defense,0.001,0.9859065716547902,0.7290373906125696,0.2219569385051727
481,gtsrb,preactresnet18,lf,no defense,0.005,0.9832145684877276,0.9653937947494032,0.0260142963379621
482,gtsrb,preactresnet18,lf,no defense,0.01,0.9826603325415676,0.956563245823389,0.0342084094882011
483,gtsrb,preactresnet18,lf,no defense,0.05,0.984085510688836,0.9862370723945902,0.0108194118365645
484,gtsrb,preactresnet18,lf,no defense,0.1,0.9806017418844022,0.9929992044550516,0.0062848054803907
485,gtsrb,preactresnet18,lf,ft,0.001,,,
486,gtsrb,preactresnet18,lf,ft,0.005,,,
487,gtsrb,preactresnet18,lf,ft,0.01,,,
488,gtsrb,preactresnet18,lf,ft,0.05,0.980760097503662,0.984327793121338,0.0141607010737061
489,gtsrb,preactresnet18,lf,ft,0.1,,,
490,gtsrb,preactresnet18,lf,fp,0.001,,,
491,gtsrb,preactresnet18,lf,fp,0.005,,,
492,gtsrb,preactresnet18,lf,fp,0.01,,,
493,gtsrb,preactresnet18,lf,fp,0.05,0.978859841823578,0.9817025065422058,0.0162291172891855
494,gtsrb,preactresnet18,lf,fp,0.1,,,
495,gtsrb,preactresnet18,lf,nad,0.001,,,
496,gtsrb,preactresnet18,lf,nad,0.005,,,
497,gtsrb,preactresnet18,lf,nad,0.01,,,
498,gtsrb,preactresnet18,lf,nad,0.05,0.9804433584213256,0.9886237382888794,0.0104216393083333
499,gtsrb,preactresnet18,lf,nad,0.1,,,
500,gtsrb,preactresnet18,lf,nc,0.001,,,
501,gtsrb,preactresnet18,lf,nc,0.005,,,
502,gtsrb,preactresnet18,lf,nc,0.01,,,
503,gtsrb,preactresnet18,lf,nc,0.05,0.9774346947669984,0.0002386634878348,0.8858393430709839
504,gtsrb,preactresnet18,lf,nc,0.1,,,
505,gtsrb,preactresnet18,lf,anp,0.001,,,
506,gtsrb,preactresnet18,lf,anp,0.005,,,
507,gtsrb,preactresnet18,lf,anp,0.01,,,
508,gtsrb,preactresnet18,lf,anp,0.05,0.8909738659858704,0.021638823673129,0.5431185364723206
509,gtsrb,preactresnet18,lf,anp,0.1,,,
510,gtsrb,preactresnet18,lf,ac,0.001,,,
511,gtsrb,preactresnet18,lf,ac,0.005,,,
512,gtsrb,preactresnet18,lf,ac,0.01,,,
513,gtsrb,preactresnet18,lf,ac,0.05,0.9701504111289978,0.9880668520927428,0.009944312274456
514,gtsrb,preactresnet18,lf,ac,0.1,,,
515,gtsrb,preactresnet18,lf,spectral,0.001,,,
516,gtsrb,preactresnet18,lf,spectral,0.005,,,
517,gtsrb,preactresnet18,lf,spectral,0.01,,,
518,gtsrb,preactresnet18,lf,spectral,0.05,0.9671417474746704,0.9856007099151612,0.0130469379946589
519,gtsrb,preactresnet18,lf,spectral,0.1,,,
520,gtsrb,preactresnet18,lf,abl,0.001,,,
521,gtsrb,preactresnet18,lf,abl,0.005,,,
522,gtsrb,preactresnet18,lf,abl,0.01,,,
523,gtsrb,preactresnet18,lf,abl,0.05,0.2759303152561188,0.0,0.0342879891395568
524,gtsrb,preactresnet18,lf,abl,0.1,,,
525,gtsrb,preactresnet18,lf,clp,0.001,0.9789390340459224,0.7281622911694511,0.2326173428798727
526,gtsrb,preactresnet18,lf,clp,0.005,0.978622327790974,0.9713603818615753,0.0256961018297533
527,gtsrb,preactresnet18,lf,clp,0.01,0.9785431512272368,0.9626093874303898,0.0323786793953858
528,gtsrb,preactresnet18,lf,clp,0.05,0.9724465558194776,0.9882259347653144,0.0105807478122513
529,gtsrb,preactresnet18,lf,clp,0.1,0.9770387965162312,0.9949880668257756,0.0049323786793953
530,gtsrb,preactresnet18,lf,i-bau,0.001,0.9543942992874108,0.2907716785998409,0.4574383452665075
531,gtsrb,preactresnet18,lf,i-bau,0.005,0.9353919239904988,0.4466984884645982,0.2216388225934765
532,gtsrb,preactresnet18,lf,i-bau,0.01,0.9669833729216152,0.684964200477327,0.2033412887828162
533,gtsrb,preactresnet18,lf,i-bau,0.05,0.8753760886777514,0.0140015910898965,0.23587907716786
534,gtsrb,preactresnet18,lf,i-bau,0.1,0.9577988915281076,0.1614956245027844,0.3100238663484487
535,gtsrb,preactresnet18,lf,d-br,0.001,0.2592240696753761,0.0,0.1446300715990453
536,gtsrb,preactresnet18,lf,d-br,0.005,0.2946159936658749,0.239538583929992,0.1478122513922036
537,gtsrb,preactresnet18,lf,d-br,0.01,0.1347585114806017,0.0972951471758154,0.0342084327764518
538,gtsrb,preactresnet18,lf,d-br,0.05,0.0771971496437054,0.8439140811455847,0.0200477326968973
539,gtsrb,preactresnet18,lf,d-br,0.1,0.0069675376088677,0.8274463007159905,0.0012728719172633
540,gtsrb,preactresnet18,lf,d-st,0.001,0.8671417260490895,0.2186953062848051,0.6733492442322991
541,gtsrb,preactresnet18,lf,d-st,0.005,0.8592240696753761,0.5595863166268894,0.3818615751789976
542,gtsrb,preactresnet18,lf,d-st,0.01,0.8695170229612035,0.6194112967382657,0.3383452665075577
543,gtsrb,preactresnet18,lf,d-st,0.05,0.8470308788598575,0.914956245027844,0.0739061256961018
544,gtsrb,preactresnet18,lf,d-st,0.1,0.8410926365795725,0.9494828957836118,0.0418456642800318
545,gtsrb,preactresnet18,lf,dde,0.001,0.9631037212984956,0.8011137629276054,0.1672235481304693
546,gtsrb,preactresnet18,lf,dde,0.005,0.9783847980997624,0.9700875099443118,0.0266507557677008
547,gtsrb,preactresnet18,lf,dde,0.01,0.9764845605700712,0.9597454256165472,0.0353221957040572
548,gtsrb,preactresnet18,lf,dde,0.05,0.9771971496437054,0.9857597454256164,0.0117740652346857
549,gtsrb,preactresnet18,lf,dde,0.1,0.975851148060174,0.9919649960222752,0.0071599045346062
550,gtsrb,preactresnet18,lf,mbns,0.001,0.9844813935075216,0.7479713603818616,0.2193317422434367
551,gtsrb,preactresnet18,lf,mbns,0.005,0.9832145684877276,0.8917263325377884,0.0988862370723945
552,gtsrb,preactresnet18,lf,mbns,0.01,0.9806017418844022,0.9619729514717582,0.0334128878281622
553,gtsrb,preactresnet18,lf,mbns,0.05,0.978068091844814,0.9893396976929196,0.0099443118536197
554,gtsrb,preactresnet18,lf,mbns,0.1,0.978147268408551,0.994192521877486,0.0057279236276849
555,gtsrb,preactresnet18,lf,dbd,0.001,,,
556,gtsrb,preactresnet18,lf,dbd,0.005,,,
557,gtsrb,preactresnet18,lf,dbd,0.01,,,
558,gtsrb,preactresnet18,lf,dbd,0.05,0.8310372233390808,0.0,0.8319809436798096
559,gtsrb,preactresnet18,lf,dbd,0.1,,,
560,gtsrb,preactresnet18,lira,no defense,0.001,,,
561,gtsrb,preactresnet18,lira,no defense,0.005,,,
562,gtsrb,preactresnet18,lira,no defense,0.01,,,
563,gtsrb,preactresnet18,lira,no defense,0.05,,,
564,gtsrb,preactresnet18,lira,no defense,0.1,0.1229612034837688,0.9484181017220664,0.045975170204245
565,gtsrb,preactresnet18,lira,ft,0.001,,,
566,gtsrb,preactresnet18,lira,ft,0.005,,,
567,gtsrb,preactresnet18,lira,ft,0.01,,,
568,gtsrb,preactresnet18,lira,ft,0.05,,,
569,gtsrb,preactresnet18,lira,ft,0.1,0.9558194774346792,0.0001601922306768,0.8430917100520625
570,gtsrb,preactresnet18,lira,fp,0.001,,,
571,gtsrb,preactresnet18,lira,fp,0.005,,,
572,gtsrb,preactresnet18,lira,fp,0.01,,,
573,gtsrb,preactresnet18,lira,fp,0.05,,,
574,gtsrb,preactresnet18,lira,fp,0.1,,,
575,gtsrb,preactresnet18,lira,nad,0.001,,,
576,gtsrb,preactresnet18,lira,nad,0.005,,,
577,gtsrb,preactresnet18,lira,nad,0.01,,,
578,gtsrb,preactresnet18,lira,nad,0.05,,,
579,gtsrb,preactresnet18,lira,nad,0.1,0.952098178939034,0.0,0.8467761313576292
580,gtsrb,preactresnet18,lira,nc,0.001,,,
581,gtsrb,preactresnet18,lira,nc,0.005,,,
582,gtsrb,preactresnet18,lira,nc,0.01,,,
583,gtsrb,preactresnet18,lira,nc,0.05,,,
584,gtsrb,preactresnet18,lira,nc,0.1,0.9081551860649248,0.000400480576692,0.8018422106527834
585,gtsrb,preactresnet18,lira,anp,0.001,,,
586,gtsrb,preactresnet18,lira,anp,0.005,,,
587,gtsrb,preactresnet18,lira,anp,0.01,,,
588,gtsrb,preactresnet18,lira,anp,0.05,,,
589,gtsrb,preactresnet18,lira,anp,0.1,0.004750593824228,0.998398077693232,0.0
590,gtsrb,preactresnet18,lira,ac,0.001,,,
591,gtsrb,preactresnet18,lira,ac,0.005,,,
592,gtsrb,preactresnet18,lira,ac,0.01,,,
593,gtsrb,preactresnet18,lira,ac,0.05,,,
594,gtsrb,preactresnet18,lira,ac,0.1,,,
595,gtsrb,preactresnet18,lira,spectral,0.001,,,
596,gtsrb,preactresnet18,lira,spectral,0.005,,,
597,gtsrb,preactresnet18,lira,spectral,0.01,,,
598,gtsrb,preactresnet18,lira,spectral,0.05,,,
599,gtsrb,preactresnet18,lira,spectral,0.1,,,
600,gtsrb,preactresnet18,lira,abl,0.001,,,
601,gtsrb,preactresnet18,lira,abl,0.005,,,
602,gtsrb,preactresnet18,lira,abl,0.01,,,
603,gtsrb,preactresnet18,lira,abl,0.05,,,
604,gtsrb,preactresnet18,lira,abl,0.1,,,
605,gtsrb,preactresnet18,lira,clp,0.001,,,
606,gtsrb,preactresnet18,lira,clp,0.005,,,
607,gtsrb,preactresnet18,lira,clp,0.01,,,
608,gtsrb,preactresnet18,lira,clp,0.05,,,
609,gtsrb,preactresnet18,lira,clp,0.1,0.004750593824228,1.0,0.0
610,gtsrb,preactresnet18,lira,i-bau,0.001,,,
611,gtsrb,preactresnet18,lira,i-bau,0.005,,,
612,gtsrb,preactresnet18,lira,i-bau,0.01,,,
613,gtsrb,preactresnet18,lira,i-bau,0.05,,,
614,gtsrb,preactresnet18,lira,i-bau,0.1,0.928345209817894,0.0,0.8985983179815779
615,gtsrb,preactresnet18,lira,d-br,0.001,,,
616,gtsrb,preactresnet18,lira,d-br,0.005,,,
617,gtsrb,preactresnet18,lira,d-br,0.01,,,
618,gtsrb,preactresnet18,lira,d-br,0.05,,,
619,gtsrb,preactresnet18,lira,d-br,0.1,,,
620,gtsrb,preactresnet18,lira,d-st,0.001,,,
621,gtsrb,preactresnet18,lira,d-st,0.005,,,
622,gtsrb,preactresnet18,lira,d-st,0.01,,,
623,gtsrb,preactresnet18,lira,d-st,0.05,,,
624,gtsrb,preactresnet18,lira,d-st,0.1,,,
625,gtsrb,preactresnet18,lira,dde,0.001,,,
626,gtsrb,preactresnet18,lira,dde,0.005,,,
627,gtsrb,preactresnet18,lira,dde,0.01,,,
628,gtsrb,preactresnet18,lira,dde,0.05,,,
629,gtsrb,preactresnet18,lira,dde,0.1,,,
630,gtsrb,preactresnet18,lira,mbns,0.001,,,
631,gtsrb,preactresnet18,lira,mbns,0.005,,,
632,gtsrb,preactresnet18,lira,mbns,0.01,,,
633,gtsrb,preactresnet18,lira,mbns,0.05,,,
634,gtsrb,preactresnet18,lira,mbns,0.1,0.004750593824228,1.0,0.0
635,gtsrb,preactresnet18,lira,dbd,0.001,,,
636,gtsrb,preactresnet18,lira,dbd,0.005,,,
637,gtsrb,preactresnet18,lira,dbd,0.01,,,
638,gtsrb,preactresnet18,lira,dbd,0.05,,,
639,gtsrb,preactresnet18,lira,dbd,0.1,,,
640,gtsrb,preactresnet18,sig,no defense,0.001,0.9890736342042756,0.5436754176610978,0.3507557809352875
641,gtsrb,preactresnet18,sig,no defense,0.005,0.9855106888361044,0.6669848846459825,0.229673832654953
642,gtsrb,preactresnet18,sig,no defense,0.01,,,
643,gtsrb,preactresnet18,sig,no defense,0.05,,,
644,gtsrb,preactresnet18,sig,no defense,0.1,,,
645,gtsrb,preactresnet18,sig,ft,0.001,0.9868566989898682,0.569848895072937,0.3573588132858276
646,gtsrb,preactresnet18,sig,ft,0.005,0.983372926712036,0.6669053435325623,0.2673826813697815
647,gtsrb,preactresnet18,sig,ft,0.01,,,
648,gtsrb,preactresnet18,sig,ft,0.05,,,
649,gtsrb,preactresnet18,sig,ft,0.1,,,
650,gtsrb,preactresnet18,sig,fp,0.001,0.988440215587616,0.5610978603363037,0.3577565848827362
651,gtsrb,preactresnet18,sig,fp,0.005,0.983847975730896,0.7125696539878845,0.2253778874874115
652,gtsrb,preactresnet18,sig,fp,0.01,,,
653,gtsrb,preactresnet18,sig,fp,0.05,,,
654,gtsrb,preactresnet18,sig,fp,0.1,,,
655,gtsrb,preactresnet18,sig,nad,0.001,0.9867774844169616,0.5659506916999817,0.362529844045639
656,gtsrb,preactresnet18,sig,nad,0.005,0.984085500240326,0.6645187139511108,0.268496423959732
657,gtsrb,preactresnet18,sig,nad,0.01,,,
658,gtsrb,preactresnet18,sig,nad,0.05,,,
659,gtsrb,preactresnet18,sig,nad,0.1,,,
660,gtsrb,preactresnet18,sig,nc,0.001,0.98693585395813,0.5809069275856018,0.3507557809352875
661,gtsrb,preactresnet18,sig,nc,0.005,0.985193967819214,0.7130469679832458,0.2297533899545669
662,gtsrb,preactresnet18,sig,nc,0.01,,,
663,gtsrb,preactresnet18,sig,nc,0.05,,,
664,gtsrb,preactresnet18,sig,nc,0.1,,,
665,gtsrb,preactresnet18,sig,anp,0.001,0.9121140241622924,0.3343675434589386,0.4587907791137695
666,gtsrb,preactresnet18,sig,anp,0.005,0.942359447479248,0.584725558757782,0.2579156756401062
667,gtsrb,preactresnet18,sig,anp,0.01,,,
668,gtsrb,preactresnet18,sig,anp,0.05,,,
669,gtsrb,preactresnet18,sig,anp,0.1,,,
670,gtsrb,preactresnet18,sig,ac,0.001,0.96904194355011,0.5602228045463562,0.3176611065864563
671,gtsrb,preactresnet18,sig,ac,0.005,0.9661124348640442,0.8007160425186157,0.1435163170099258
672,gtsrb,preactresnet18,sig,ac,0.01,,,
673,gtsrb,preactresnet18,sig,ac,0.05,,,
674,gtsrb,preactresnet18,sig,ac,0.1,,,
675,gtsrb,preactresnet18,sig,spectral,0.001,0.976167857646942,0.5467780828475952,0.3596658408641815
676,gtsrb,preactresnet18,sig,spectral,0.005,0.9798099994659424,0.6998409032821655,0.1927605718374252
677,gtsrb,preactresnet18,sig,spectral,0.01,,,
678,gtsrb,preactresnet18,sig,spectral,0.05,,,
679,gtsrb,preactresnet18,sig,spectral,0.1,,,
680,gtsrb,preactresnet18,sig,abl,0.001,0.484718918800354,0.0359586328268051,0.1687350869178772
681,gtsrb,preactresnet18,sig,abl,0.005,0.1418052315711975,0.2645187079906463,0.0229912493377923
682,gtsrb,preactresnet18,sig,abl,0.01,,,
683,gtsrb,preactresnet18,sig,abl,0.05,,,
684,gtsrb,preactresnet18,sig,abl,0.1,,,
685,gtsrb,preactresnet18,sig,clp,0.001,0.9874901029295328,0.5781225139220366,0.3417661097852029
686,gtsrb,preactresnet18,sig,clp,0.005,0.9844022169437846,0.7548926014319809,0.1891805887032617
687,gtsrb,preactresnet18,sig,clp,0.01,,,
