dataset,backbone,attack,defense,pratio,test_acc,test_asr,test_ra
cifar10,efficientnet_b3,sig,d-br,0.1,,,
cifar10,efficientnet_b3,sig,d-st,0.1,,,
cifar10,efficientnet_b3,sig,dde,0.1,,,
cifar10,efficientnet_b3,sig,i-bau,0.1,,,
cifar10,efficientnet_b3,sig,mbns,0.1,,,
cifar10,mobilenet_v3_large,sig,nodefense,0.1,0.7713,0.987,0.0104444464668631
cifar10,mobilenet_v3_large,sig,ft,0.1,0.7809000015258789,0.0251111108809709,0.4293333292007446
cifar10,mobilenet_v3_large,sig,fp,0.1,0.8199999928474426,0.0,0.1741111129522323
cifar10,mobilenet_v3_large,sig,nad,0.1,0.7910000085830688,0.0186666660010814,0.378555566072464
cifar10,mobilenet_v3_large,sig,nc,0.1,0.7712999582290649,0.9869999885559082,0.010444444604218
cifar10,mobilenet_v3_large,sig,anp,0.1,0.7348999977111816,0.7829999923706055,0.1440000087022781
cifar10,mobilenet_v3_large,sig,ac,0.1,0.6784999966621399,0.993333339691162,0.0045555555261671
cifar10,mobilenet_v3_large,sig,spectral,0.1,0.7346999645233154,0.979888916015625,0.0133333345875144
cifar10,mobilenet_v3_large,sig,abl,0.1,0.6319999694824219,0.9065555930137634,0.0563333332538604
cifar10,mobilenet_v3_large,sig,dbd,0.1,0.4842000007629394,1.0,0.0
cifar10,mobilenet_v3_large,sig,clp,0.1,,,
cifar10,mobilenet_v3_large,sig,d-br,0.1,,,
cifar10,mobilenet_v3_large,sig,d-st,0.1,,,
cifar10,mobilenet_v3_large,sig,dde,0.1,,,
cifar10,mobilenet_v3_large,sig,i-bau,0.1,,,
cifar10,mobilenet_v3_large,sig,mbns,0.1,,,
cifar10,densenet161,sig,nodefense,0.1,0.7863,0.9866666666666668,0.0123333344236016
cifar10,densenet161,sig,ft,0.1,0.8348999619483948,0.1930000036954879,0.4921111166477203
cifar10,densenet161,sig,fp,0.1,0.8323000073432922,0.2756666839122772,0.386555552482605
cifar10,densenet161,sig,nad,0.1,0.8269999623298645,0.1846666634082794,0.4868888854980469
cifar10,densenet161,sig,nc,0.1,0.8161999583244324,0.0798888877034187,0.4391111135482788
cifar10,densenet161,sig,anp,0.1,0.7425000071525574,0.0264444444328546,0.4536666572093963
cifar10,densenet161,sig,ac,0.1,0.6984999775886536,0.9834444522857666,0.0133333336561918
cifar10,densenet161,sig,spectral,0.1,0.7560999989509583,0.9871111512184144,0.0117777772247791
cifar10,densenet161,sig,abl,0.1,0.4346999824047088,0.0,0.6046666502952576
cifar10,densenet161,sig,dbd,0.1,0.4539999961853027,0.9676666855812072,0.0309999994933605
cifar10,densenet161,sig,clp,0.1,,,
cifar10,densenet161,sig,d-br,0.1,,,
cifar10,densenet161,sig,d-st,0.1,,,
cifar10,densenet161,sig,dde,0.1,,,
cifar10,densenet161,sig,i-bau,0.1,,,
cifar10,densenet161,sig,mbns,0.1,,,
cifar10,preactresnet18,lf,nodefense,0.1,0.9319,0.9927777777777778,0.0071111116558313
cifar10,preactresnet18,lf,ft,0.1,0.9236999750137328,0.7844444513320923,0.1942222267389297
cifar10,preactresnet18,lf,fp,0.1,0.928999960422516,0.9896667003631592,0.0102222226560115
cifar10,preactresnet18,lf,nad,0.1,0.9236999750137328,0.4783333241939544,0.4748888909816742
cifar10,preactresnet18,lf,nc,0.1,0.9161999821662904,0.0141111109405756,0.8747777938842773
cifar10,preactresnet18,lf,anp,0.1,0.8514999747276306,0.006000000052154,0.8272222280502319
cifar10,preactresnet18,lf,ac,0.1,0.88919997215271,0.9808889031410216,0.0172222219407558
cifar10,preactresnet18,lf,spectral,0.1,0.9257999658584596,0.9866666793823242,0.012777779251337
cifar10,preactresnet18,lf,abl,0.1,0.8172000050544739,0.0021111110690981,0.848111093044281
cifar10,preactresnet18,lf,dbd,0.1,,,
cifar10,preactresnet18,lf,clp,0.1,,,
cifar10,preactresnet18,lf,d-br,0.1,,,
cifar10,preactresnet18,lf,d-st,0.1,,,
cifar10,preactresnet18,lf,dde,0.1,,,
cifar10,preactresnet18,lf,i-bau,0.1,,,
cifar10,preactresnet18,lf,mbns,0.1,,,
cifar10,vgg19_bn,lf,nodefense,0.1,,,
cifar10,vgg19_bn,lf,ft,0.1,,,
cifar10,vgg19_bn,lf,fp,0.1,,,
cifar10,vgg19_bn,lf,nad,0.1,,,
cifar10,vgg19_bn,lf,nc,0.1,,,
cifar10,vgg19_bn,lf,anp,0.1,,,
cifar10,vgg19_bn,lf,ac,0.1,,,
cifar10,vgg19_bn,lf,spectral,0.1,,,
cifar10,vgg19_bn,lf,abl,0.1,,,
cifar10,vgg19_bn,lf,dbd,0.1,,,
cifar10,vgg19_bn,lf,clp,0.1,,,
cifar10,vgg19_bn,lf,d-br,0.1,,,
cifar10,vgg19_bn,lf,d-st,0.1,,,
cifar10,vgg19_bn,lf,dde,0.1,,,
cifar10,vgg19_bn,lf,i-bau,0.1,,,
cifar10,vgg19_bn,lf,mbns,0.1,,,
cifar10,convnext_tiny,lf,nodefense,0.1,,,
cifar10,convnext_tiny,lf,ft,0.1,,,
cifar10,convnext_tiny,lf,fp,0.1,,,
cifar10,convnext_tiny,lf,nad,0.1,,,
cifar10,convnext_tiny,lf,nc,0.1,,,
cifar10,convnext_tiny,lf,anp,0.1,,,
cifar10,convnext_tiny,lf,ac,0.1,,,
cifar10,convnext_tiny,lf,spectral,0.1,,,
cifar10,convnext_tiny,lf,abl,0.1,,,
cifar10,convnext_tiny,lf,dbd,0.1,,,
cifar10,convnext_tiny,lf,clp,0.1,,,
cifar10,convnext_tiny,lf,d-br,0.1,,,
cifar10,convnext_tiny,lf,d-st,0.1,,,
cifar10,convnext_tiny,lf,dde,0.1,,,
cifar10,convnext_tiny,lf,i-bau,0.1,,,
cifar10,convnext_tiny,lf,mbns,0.1,,,
cifar10,vit_b_16,lf,nodefense,0.1,,,
cifar10,vit_b_16,lf,ft,0.1,,,
cifar10,vit_b_16,lf,fp,0.1,,,
cifar10,vit_b_16,lf,nad,0.1,,,
cifar10,vit_b_16,lf,nc,0.1,,,
cifar10,vit_b_16,lf,anp,0.1,,,
cifar10,vit_b_16,lf,ac,0.1,,,
cifar10,vit_b_16,lf,spectral,0.1,,,
cifar10,vit_b_16,lf,abl,0.1,,,
cifar10,vit_b_16,lf,dbd,0.1,,,
cifar10,vit_b_16,lf,clp,0.1,,,
cifar10,vit_b_16,lf,d-br,0.1,,,
cifar10,vit_b_16,lf,d-st,0.1,,,
cifar10,vit_b_16,lf,dde,0.1,,,
cifar10,vit_b_16,lf,i-bau,0.1,,,
cifar10,vit_b_16,lf,mbns,0.1,,,
cifar10,efficientnet_b3,lf,nodefense,0.1,0.5695,0.8005555555555556,0.1051110997796058
cifar10,efficientnet_b3,lf,ft,0.1,0.5390999913215637,0.2643333375453949,0.3186666667461395
cifar10,efficientnet_b3,lf,fp,0.1,0.5670999884605408,0.6411111354827881,0.1816666722297668
cifar10,efficientnet_b3,lf,nad,0.1,0.5508999824523926,0.344222217798233,0.301333338022232
cifar10,efficientnet_b3,lf,nc,0.1,0.5209000110626221,0.1662222295999527,0.3748888969421386
cifar10,efficientnet_b3,lf,anp,0.1,0.5300999879837036,0.6797778010368347,0.1543333381414413
cifar10,efficientnet_b3,lf,ac,0.1,0.3441999852657318,0.7251111268997192,0.0941111147403717
cifar10,efficientnet_b3,lf,spectral,0.1,0.5227000117301941,0.6895555853843689,0.1503333300352096
cifar10,efficientnet_b3,lf,abl,0.1,0.4185999929904938,0.320333331823349,0.323888897895813
cifar10,efficientnet_b3,lf,dbd,0.1,0.5047999620437622,0.9921111464500428,0.0057777776382863
cifar10,efficientnet_b3,lf,clp,0.1,,,
cifar10,efficientnet_b3,lf,d-br,0.1,,,
cifar10,efficientnet_b3,lf,d-st,0.1,,,
cifar10,efficientnet_b3,lf,dde,0.1,,,
cifar10,efficientnet_b3,lf,i-bau,0.1,,,
cifar10,efficientnet_b3,lf,mbns,0.1,,,
cifar10,mobilenet_v3_large,lf,nodefense,0.1,0.8273,0.9663333333333334,0.0176666676998138
cifar10,mobilenet_v3_large,lf,ft,0.1,0.7791999578475952,0.2454444468021392,0.4475555717945099
cifar10,mobilenet_v3_large,lf,fp,0.1,0.8222000002861023,0.006000000052154,0.1333333402872085
cifar10,mobilenet_v3_large,lf,nad,0.1,0.7897999882698059,0.1007777824997901,0.5699999928474426
cifar10,mobilenet_v3_large,lf,nc,0.1,0.827299952507019,0.9663333296775818,0.0176666676998138
cifar10,mobilenet_v3_large,lf,anp,0.1,0.7544999718666077,0.0544444434344768,0.5875555872917175
cifar10,mobilenet_v3_large,lf,ac,0.1,0.7236999869346619,0.9633333683013916,0.0232222229242324
cifar10,mobilenet_v3_large,lf,spectral,0.1,0.7960999608039856,0.9657778143882751,0.0242222249507904
cifar10,mobilenet_v3_large,lf,abl,0.1,0.7531999945640564,0.6492222547531128,0.2542222142219543
cifar10,mobilenet_v3_large,lf,dbd,0.1,0.5139999985694885,0.993666648864746,0.004888888914138
cifar10,mobilenet_v3_large,lf,clp,0.1,,,
cifar10,mobilenet_v3_large,lf,d-br,0.1,,,
cifar10,mobilenet_v3_large,lf,d-st,0.1,,,
cifar10,mobilenet_v3_large,lf,dde,0.1,,,
cifar10,mobilenet_v3_large,lf,i-bau,0.1,,,
cifar10,mobilenet_v3_large,lf,mbns,0.1,,,
cifar10,densenet161,lf,nodefense,0.1,0.8432,0.917,0.0689999908208847
cifar10,densenet161,lf,ft,0.1,0.8306999802589417,0.6206666827201843,0.3120000064373016
cifar10,densenet161,lf,fp,0.1,0.8392999768257141,0.9204444289207458,0.0642222240567207
cifar10,densenet161,lf,nad,0.1,0.8251000046730042,0.6228889226913452,0.301333338022232
cifar10,densenet161,lf,nc,0.1,0.8111000061035156,0.1073333323001861,0.6759999990463257
cifar10,densenet161,lf,anp,0.1,0.7849999666213989,0.0673333331942558,0.7053333520889282
cifar10,densenet161,lf,ac,0.1,0.7290999889373779,0.832444429397583,0.1225555539131164
cifar10,densenet161,lf,spectral,0.1,0.8060999512672424,0.8846666812896729,0.0920000076293945
cifar10,densenet161,lf,abl,0.1,0.6439999938011169,0.2301111072301864,0.5382222533226013
cifar10,densenet161,lf,dbd,0.1,0.5961999893188477,0.9828888773918152,0.014555555768311
cifar10,densenet161,lf,clp,0.1,,,
cifar10,densenet161,lf,d-br,0.1,,,
cifar10,densenet161,lf,d-st,0.1,,,
cifar10,densenet161,lf,dde,0.1,,,
cifar10,densenet161,lf,i-bau,0.1,,,
cifar10,densenet161,lf,mbns,0.1,,,
cifar10,preactresnet18,ssba,nodefense,0.1,0.9288,0.9785555555555556,0.0198888890445232
cifar10,preactresnet18,ssba,ft,0.1,0.92139995098114,0.7478889226913452,0.2331111133098602
cifar10,preactresnet18,ssba,fp,0.1,0.9253999590873718,0.8350000381469727,0.1535555571317672
cifar10,preactresnet18,ssba,nad,0.1,0.919099986553192,0.7739999890327454,0.2085555642843246
cifar10,preactresnet18,ssba,nc,0.1,0.9098999500274658,0.0057777776382863,0.8704444766044617
cifar10,preactresnet18,ssba,anp,0.1,0.865399956703186,0.0038888889830559,0.7986666560173035
cifar10,preactresnet18,ssba,ac,0.1,0.8999999761581421,0.96233332157135,0.0353333353996276
cifar10,preactresnet18,ssba,spectral,0.1,0.8962999582290649,0.9050000309944152,0.0871111080050468
cifar10,preactresnet18,ssba,abl,0.1,0.8078999519348145,0.0,0.8465555906295776
cifar10,preactresnet18,ssba,dbd,0.1,0.6349999904632568,0.9951111078262328,0.0038888889830559
cifar10,preactresnet18,ssba,clp,0.1,,,
cifar10,preactresnet18,ssba,d-br,0.1,,,
cifar10,preactresnet18,ssba,d-st,0.1,,,
cifar10,preactresnet18,ssba,dde,0.1,,,
cifar10,preactresnet18,ssba,i-bau,0.1,,,
cifar10,preactresnet18,ssba,mbns,0.1,,,
cifar10,vgg19_bn,ssba,nodefense,0.1,,,
cifar10,vgg19_bn,ssba,ft,0.1,,,
cifar10,vgg19_bn,ssba,fp,0.1,,,
cifar10,vgg19_bn,ssba,nad,0.1,,,
cifar10,vgg19_bn,ssba,nc,0.1,,,
cifar10,vgg19_bn,ssba,anp,0.1,,,
cifar10,vgg19_bn,ssba,ac,0.1,,,
cifar10,vgg19_bn,ssba,spectral,0.1,,,
cifar10,vgg19_bn,ssba,abl,0.1,,,
cifar10,vgg19_bn,ssba,dbd,0.1,,,
cifar10,vgg19_bn,ssba,clp,0.1,,,
cifar10,vgg19_bn,ssba,d-br,0.1,,,
cifar10,vgg19_bn,ssba,d-st,0.1,,,
cifar10,vgg19_bn,ssba,dde,0.1,,,
cifar10,vgg19_bn,ssba,i-bau,0.1,,,
cifar10,vgg19_bn,ssba,mbns,0.1,,,
cifar10,convnext_tiny,ssba,nodefense,0.1,,,
cifar10,convnext_tiny,ssba,ft,0.1,,,
cifar10,convnext_tiny,ssba,fp,0.1,,,
cifar10,convnext_tiny,ssba,nad,0.1,,,
cifar10,convnext_tiny,ssba,nc,0.1,,,
cifar10,convnext_tiny,ssba,anp,0.1,,,
cifar10,convnext_tiny,ssba,ac,0.1,,,
cifar10,convnext_tiny,ssba,spectral,0.1,,,
cifar10,convnext_tiny,ssba,abl,0.1,,,
cifar10,convnext_tiny,ssba,dbd,0.1,,,
cifar10,convnext_tiny,ssba,clp,0.1,,,
cifar10,convnext_tiny,ssba,d-br,0.1,,,
cifar10,convnext_tiny,ssba,d-st,0.1,,,
cifar10,convnext_tiny,ssba,dde,0.1,,,
cifar10,convnext_tiny,ssba,i-bau,0.1,,,
cifar10,convnext_tiny,ssba,mbns,0.1,,,
cifar10,vit_b_16,ssba,nodefense,0.1,,,
cifar10,vit_b_16,ssba,ft,0.1,,,
cifar10,vit_b_16,ssba,fp,0.1,,,
cifar10,vit_b_16,ssba,nad,0.1,,,
cifar10,vit_b_16,ssba,nc,0.1,,,
cifar10,vit_b_16,ssba,anp,0.1,,,
cifar10,vit_b_16,ssba,ac,0.1,,,
cifar10,vit_b_16,ssba,spectral,0.1,,,
cifar10,vit_b_16,ssba,abl,0.1,,,
cifar10,vit_b_16,ssba,dbd,0.1,,,
cifar10,vit_b_16,ssba,clp,0.1,,,
cifar10,vit_b_16,ssba,d-br,0.1,,,
cifar10,vit_b_16,ssba,d-st,0.1,,,
cifar10,vit_b_16,ssba,dde,0.1,,,
cifar10,vit_b_16,ssba,i-bau,0.1,,,
cifar10,vit_b_16,ssba,mbns,0.1,,,
cifar10,efficientnet_b3,ssba,nodefense,0.1,0.5576,0.244,0.455000102519989
cifar10,efficientnet_b3,ssba,ft,0.1,0.5342000126838684,0.0710000023245811,0.4932222366333008
cifar10,efficientnet_b3,ssba,fp,0.1,0.5648999810218811,0.0606666691601276,0.5296666622161865
cifar10,efficientnet_b3,ssba,nad,0.1,0.546999990940094,0.0691111087799072,0.5072222352027893
cifar10,efficientnet_b3,ssba,nc,0.1,0.557699978351593,0.2440000027418136,0.4548888802528381
cifar10,efficientnet_b3,ssba,anp,0.1,0.557699978351593,0.2440000027418136,0.4548888802528381
cifar10,efficientnet_b3,ssba,ac,0.1,0.2994000017642975,0.2913333475589752,0.258777767419815
cifar10,efficientnet_b3,ssba,spectral,0.1,0.4966999888420105,0.1379999965429306,0.4565554857254028
cifar10,efficientnet_b3,ssba,abl,0.1,0.2736999988555908,0.1574444472789764,0.2418888956308365
cifar10,efficientnet_b3,ssba,dbd,0.1,0.5181999802589417,0.9926666617393494,0.0058888890780508
cifar10,efficientnet_b3,ssba,clp,0.1,,,
cifar10,efficientnet_b3,ssba,d-br,0.1,,,
cifar10,efficientnet_b3,ssba,d-st,0.1,,,
cifar10,efficientnet_b3,ssba,dde,0.1,,,
cifar10,efficientnet_b3,ssba,i-bau,0.1,,,
cifar10,efficientnet_b3,ssba,mbns,0.1,,,
cifar10,mobilenet_v3_large,ssba,nodefense,0.1,0.8184,0.8505555555555555,0.1215555444359779
cifar10,mobilenet_v3_large,ssba,ft,0.1,0.777999997138977,0.0694444477558136,0.6871111392974854
cifar10,mobilenet_v3_large,ssba,fp,0.1,0.821399986743927,0.6298888921737671,0.2956666648387909
cifar10,mobilenet_v3_large,ssba,nad,0.1,0.7834999561309814,0.095111109316349,0.6805555820465088
cifar10,mobilenet_v3_large,ssba,nc,0.1,0.7594999670982361,0.0395555570721626,0.7143333554267883
cifar10,mobilenet_v3_large,ssba,anp,0.1,0.7626000046730042,0.5858889222145081,0.3071111142635345
cifar10,mobilenet_v3_large,ssba,ac,0.1,0.677899956703186,0.5771111249923706,0.2901111245155334
cifar10,mobilenet_v3_large,ssba,spectral,0.1,0.7684999704360962,0.7217777967453003,0.2161111086606979
cifar10,mobilenet_v3_large,ssba,abl,0.1,0.7621999979019165,0.3126666843891144,0.5025555491447449
cifar10,mobilenet_v3_large,ssba,dbd,0.1,0.5392999649047852,0.9793333411216736,0.0151111111044883
cifar10,mobilenet_v3_large,ssba,clp,0.1,,,
cifar10,mobilenet_v3_large,ssba,d-br,0.1,,,
cifar10,mobilenet_v3_large,ssba,d-st,0.1,,,
cifar10,mobilenet_v3_large,ssba,dde,0.1,,,
cifar10,mobilenet_v3_large,ssba,i-bau,0.1,,,
cifar10,mobilenet_v3_large,ssba,mbns,0.1,,,
cifar10,densenet161,ssba,nodefense,0.1,0.8418,0.8413333333333334,0.1338889002799987
cifar10,densenet161,ssba,ft,0.1,0.8375999927520752,0.3284444510936737,0.5590000152587891
cifar10,densenet161,ssba,fp,0.1,0.8425999879837036,0.8375555872917175,0.1348888874053955
cifar10,densenet161,ssba,nad,0.1,0.8279999494552612,0.2978889048099518,0.5722222328186035
cifar10,densenet161,ssba,nc,0.1,0.8167999982833862,0.0848888903856277,0.7177777886390686
cifar10,densenet161,ssba,anp,0.1,0.7681999802589417,0.012333333492279,0.7462222576141357
cifar10,densenet161,ssba,ac,0.1,0.7193999886512756,0.6054444313049316,0.2956666648387909
cifar10,densenet161,ssba,spectral,0.1,0.7967999577522278,0.7513333559036255,0.2034444510936737
cifar10,densenet161,ssba,abl,0.1,0.6812999844551086,0.0058888890780508,0.7733333706855774
cifar10,densenet161,ssba,dbd,0.1,0.67249995470047,0.9762222170829772,0.0193333327770233
cifar10,densenet161,ssba,clp,0.1,,,
cifar10,densenet161,ssba,d-br,0.1,,,
cifar10,densenet161,ssba,d-st,0.1,,,
cifar10,densenet161,ssba,dde,0.1,,,
cifar10,densenet161,ssba,i-bau,0.1,,,
cifar10,densenet161,ssba,mbns,0.1,,,
cifar10,preactresnet18,wanet,nodefense,0.1,0.9125,0.8973333333333333,0.0975555256009101
cifar10,preactresnet18,wanet,ft,0.1,0.9347999691963196,0.1710000038146972,0.7828888893127441
cifar10,preactresnet18,wanet,fp,0.1,0.9145999550819396,0.0108888894319534,0.6973333358764648
cifar10,preactresnet18,wanet,nad,0.1,0.9316999912261964,0.2297777831554412,0.72688889503479
cifar10,preactresnet18,wanet,nc,0.1,0.9179999828338624,0.075333334505558,0.8508889079093933
cifar10,preactresnet18,wanet,anp,0.1,0.8572999835014343,0.0043333335779607,0.8650000095367432
cifar10,preactresnet18,wanet,ac,0.1,0.9192999601364136,0.9679999947547911,0.0305555555969476
cifar10,preactresnet18,wanet,spectral,0.1,0.9193999767303468,0.9016667008399964,0.0936666578054428
cifar10,preactresnet18,wanet,abl,0.1,0.8319000005722046,0.0,0.8585555553436279
cifar10,preactresnet18,wanet,dbd,0.1,0.8089999556541443,0.066111110150814,0.7761111259460449
cifar10,preactresnet18,wanet,clp,0.1,,,
cifar10,preactresnet18,wanet,d-br,0.1,,,
cifar10,preactresnet18,wanet,d-st,0.1,,,
cifar10,preactresnet18,wanet,dde,0.1,,,
cifar10,preactresnet18,wanet,i-bau,0.1,,,
cifar10,preactresnet18,wanet,mbns,0.1,,,
cifar10,vgg19_bn,wanet,nodefense,0.1,,,
cifar10,vgg19_bn,wanet,ft,0.1,,,
cifar10,vgg19_bn,wanet,fp,0.1,,,
cifar10,vgg19_bn,wanet,nad,0.1,,,
cifar10,vgg19_bn,wanet,nc,0.1,,,
cifar10,vgg19_bn,wanet,anp,0.1,,,
cifar10,vgg19_bn,wanet,ac,0.1,,,
cifar10,vgg19_bn,wanet,spectral,0.1,,,
cifar10,vgg19_bn,wanet,abl,0.1,,,
cifar10,vgg19_bn,wanet,dbd,0.1,,,
cifar10,vgg19_bn,wanet,clp,0.1,,,
cifar10,vgg19_bn,wanet,d-br,0.1,,,
cifar10,vgg19_bn,wanet,d-st,0.1,,,
cifar10,vgg19_bn,wanet,dde,0.1,,,
cifar10,vgg19_bn,wanet,i-bau,0.1,,,
cifar10,vgg19_bn,wanet,mbns,0.1,,,
cifar10,convnext_tiny,wanet,nodefense,0.1,,,
cifar10,convnext_tiny,wanet,ft,0.1,,,
cifar10,convnext_tiny,wanet,fp,0.1,,,
cifar10,convnext_tiny,wanet,nad,0.1,,,
cifar10,convnext_tiny,wanet,nc,0.1,,,
cifar10,convnext_tiny,wanet,anp,0.1,,,
cifar10,convnext_tiny,wanet,ac,0.1,,,
cifar10,convnext_tiny,wanet,spectral,0.1,,,
cifar10,convnext_tiny,wanet,abl,0.1,,,
cifar10,convnext_tiny,wanet,dbd,0.1,,,
cifar10,convnext_tiny,wanet,clp,0.1,,,
cifar10,convnext_tiny,wanet,d-br,0.1,,,
cifar10,convnext_tiny,wanet,d-st,0.1,,,
cifar10,convnext_tiny,wanet,dde,0.1,,,
cifar10,convnext_tiny,wanet,i-bau,0.1,,,
cifar10,convnext_tiny,wanet,mbns,0.1,,,
cifar10,vit_b_16,wanet,nodefense,0.1,,,
cifar10,vit_b_16,wanet,ft,0.1,,,
cifar10,vit_b_16,wanet,fp,0.1,,,
cifar10,vit_b_16,wanet,nad,0.1,,,
cifar10,vit_b_16,wanet,nc,0.1,,,
cifar10,vit_b_16,wanet,anp,0.1,,,
cifar10,vit_b_16,wanet,ac,0.1,,,
cifar10,vit_b_16,wanet,spectral,0.1,,,
cifar10,vit_b_16,wanet,abl,0.1,,,
cifar10,vit_b_16,wanet,dbd,0.1,,,
cifar10,vit_b_16,wanet,clp,0.1,,,
cifar10,vit_b_16,wanet,d-br,0.1,,,
cifar10,vit_b_16,wanet,d-st,0.1,,,
cifar10,vit_b_16,wanet,dde,0.1,,,
cifar10,vit_b_16,wanet,i-bau,0.1,,,
cifar10,vit_b_16,wanet,mbns,0.1,,,
cifar10,efficientnet_b3,wanet,nodefense,0.1,0.7173,0.0793333333333333,0.6933333277702332
cifar10,efficientnet_b3,wanet,ft,0.1,0.7080000042915344,0.0358888879418373,0.6795555353164673
cifar10,efficientnet_b3,wanet,fp,0.1,0.252700001001358,0.074333332479,0.2619999945163727
cifar10,efficientnet_b3,wanet,nad,0.1,0.7322999835014343,0.0314444452524185,0.7087777853012085
cifar10,efficientnet_b3,wanet,nc,0.1,0.7173999547958374,0.0793333351612091,0.6933333277702332
cifar10,efficientnet_b3,wanet,anp,0.1,0.7173999547958374,0.0793333351612091,0.6933333277702332
cifar10,efficientnet_b3,wanet,ac,0.1,0.3777999877929687,0.1434444487094879,0.3527777791023254
cifar10,efficientnet_b3,wanet,spectral,0.1,0.524399995803833,0.071111112833023,0.519111156463623
cifar10,efficientnet_b3,wanet,abl,0.1,0.3797000050544739,0.0765555575489997,0.3588888943195343
cifar10,efficientnet_b3,wanet,dbd,0.1,0.5882999897003174,0.1844444423913955,0.5486666560173035
cifar10,efficientnet_b3,wanet,clp,0.1,,,
cifar10,efficientnet_b3,wanet,d-br,0.1,,,
cifar10,efficientnet_b3,wanet,d-st,0.1,,,
cifar10,efficientnet_b3,wanet,dde,0.1,,,
cifar10,efficientnet_b3,wanet,i-bau,0.1,,,
cifar10,efficientnet_b3,wanet,mbns,0.1,,,
cifar10,mobilenet_v3_large,wanet,nodefense,0.1,0.78,0.7087777777777777,0.2480000406503677
cifar10,mobilenet_v3_large,wanet,ft,0.1,0.8039999604225159,0.0414444431662559,0.7722222208976746
cifar10,mobilenet_v3_large,wanet,fp,0.1,0.2470999956130981,0.0988888889551162,0.2082222253084182
cifar10,mobilenet_v3_large,wanet,nad,0.1,0.8180999755859375,0.0355555564165115,0.7896666526794434
cifar10,mobilenet_v3_large,wanet,nc,0.1,0.7799999713897705,0.7087777853012085,0.2479999959468841
cifar10,mobilenet_v3_large,wanet,anp,0.1,0.7856999635696411,0.0471111126244068,0.7630000114440918
cifar10,mobilenet_v3_large,wanet,ac,0.1,0.6960999965667725,0.4382222294807434,0.4146666824817657
cifar10,mobilenet_v3_large,wanet,spectral,0.1,0.7759000062942505,0.5323333144187927,0.3692222237586975
cifar10,mobilenet_v3_large,wanet,abl,0.1,0.5982999801635742,0.5871111154556274,0.2978889048099518
cifar10,mobilenet_v3_large,wanet,dbd,0.1,0.5866000056266785,0.1230000033974647,0.5498889088630676
cifar10,mobilenet_v3_large,wanet,clp,0.1,,,
cifar10,mobilenet_v3_large,wanet,d-br,0.1,,,
cifar10,mobilenet_v3_large,wanet,d-st,0.1,,,
cifar10,mobilenet_v3_large,wanet,dde,0.1,,,
cifar10,mobilenet_v3_large,wanet,i-bau,0.1,,,
cifar10,mobilenet_v3_large,wanet,mbns,0.1,,,
cifar10,densenet161,wanet,nodefense,0.1,0.8461,0.7381111111111112,0.2272222638130188
cifar10,densenet161,wanet,ft,0.1,0.8751999735832214,0.0234444439411163,0.8447777628898621
cifar10,densenet161,wanet,fp,0.1,0.8571999669075012,0.2461111098527908,0.6471111178398132
cifar10,densenet161,wanet,nad,0.1,0.8729999661445618,0.0625555589795112,0.8115555644035339
cifar10,densenet161,wanet,nc,0.1,0.8709999918937683,0.0185555554926395,0.8506667017936707
cifar10,densenet161,wanet,anp,0.1,0.8420999646186829,0.0124444449320435,0.8368889093399048
cifar10,densenet161,wanet,ac,0.1,0.7206999659538269,0.4198888838291168,0.4336666762828827
cifar10,densenet161,wanet,spectral,0.1,0.8003999590873718,0.6582222580909729,0.2801111340522766
cifar10,densenet161,wanet,abl,0.1,0.3037000000476837,0.9774444699287416,0.0157777778804302
cifar10,densenet161,wanet,dbd,0.1,0.6524999737739563,0.1097777783870697,0.6200000047683716
cifar10,densenet161,wanet,clp,0.1,,,
cifar10,densenet161,wanet,d-br,0.1,,,
cifar10,densenet161,wanet,d-st,0.1,,,
cifar10,densenet161,wanet,dde,0.1,,,
cifar10,densenet161,wanet,i-bau,0.1,,,
cifar10,densenet161,wanet,mbns,0.1,,,
cifar10,preactresnet18,inputaware,nodefense,0.1,0.9067,0.9825555555555556,0.0165555570274591
cifar10,preactresnet18,inputaware,ft,0.1,0.9311999678611756,0.0172222219407558,0.9053333401679992
cifar10,preactresnet18,inputaware,fp,0.1,0.9174000024795532,0.0004444444493856,0.4454444348812103
cifar10,preactresnet18,inputaware,nad,0.1,0.9317999482154846,0.0167777780443429,0.9112222194671632
cifar10,preactresnet18,inputaware,nc,0.1,0.926099956035614,0.0075555555522441,0.9086666703224182
cifar10,preactresnet18,inputaware,anp,0.1,0.903599977493286,0.016444444656372,0.8698889017105103
cifar10,preactresnet18,inputaware,ac,0.1,0.914799988269806,0.886222243309021,0.1061111092567443
cifar10,preactresnet18,inputaware,spectral,0.1,0.9138999581336976,0.9043333530426024,0.0913333296775817
cifar10,preactresnet18,inputaware,abl,0.1,0.6319000124931335,0.9015555381774902,0.0576666668057441
cifar10,preactresnet18,inputaware,dbd,0.1,,,
cifar10,preactresnet18,inputaware,clp,0.1,,,
